Batch	Roundtrip	Avis id	Start date	End date	Pages		Resource
400026953241	2	aalborgstiftstidende	1767-01-02	1784-12-31	6610	aalborgstiftstidende_1767-01-02_1784-12-31_B400026953241-RT2.zip
400027130321	2	lollandfalstersstiftstidende	1809-01-01	1823-12-31	6236	lollandfalstersstiftstidende_1809-01-01_1823-12-31_B400027130321-RT2.zip
400027103292	2	middelfartavis1857	1881-07-01	1890-12-31	1849	middelfartavis1857_1881-07-01_1890-12-31_B400027103292-RT2.zip
400027040479	2	morsoefolkeblad	1877-01-01	1891-12-31	5020	morsoefolkeblad_1877-01-01_1891-12-31_B400027040479-RT2.zip
400027107808	2	naestvedtidende	1866-01-01	1880-12-31	15469	naestvedtidende_1866-01-01_1880-12-31_B400027107808-RT2.zip
400027130397	1	lollandfalstersstiftstidende	1824-01-01	1838-12-31	7102	lollandfalstersstiftstidende_1824-01-01_1838-12-31_B400027130397-RT1.zip
400027048364	2	dagensnyheder1868	1877-01-01	1881-12-31	6586	dagensnyheder1868_1877-01-01_1881-12-31_B400027048364-RT2.zip
400027108774	1	roskildeavis	1871-01-01	1881-12-31	13392	roskildeavis_1871-01-01_1881-12-31_B400027108774-RT1.zip
400027108715	1	roskildeavis	1829-01-01	1855-12-31	12268	roskildeavis_1829-01-01_1855-12-31_B400027108715-RT1.zip
400027130680	1	bornholmsavis	1828-01-01	1842-12-31	6055	bornholmsavis_1828-01-01_1842-12-31_B400027130680-RT1.zip
400027101354	2	adresseavisen1759	1871-01-01	1873-12-31	6365	adresseavisen1759_1871-01-01_1873-12-31_B400027101354-RT2.zip
400027130702	1	stubbekoebingavis	1877-01-01	1891-12-31	6896	stubbekoebingavis_1877-01-01_1891-12-31_B400027130702-RT1.zip
400027041645	1	ribestiftstidende	1786-01-01	1823-12-31	13778	ribestiftstidende_1786-01-01_1823-12-31_B400027041645-RT1.zip
400027101605	1	adresseavisen1759	1811-01-01	1814-12-31	14851	adresseavisen1759_1811-01-01_1814-12-31_B400027101605-RT1.zip
400027109576	1	soroeamtsdagblad	1867-01-01	1881-12-31	15280	soroeamtsdagblad_1867-01-01_1881-12-31_B400027109576-RT1.zip
